TSLA,Shipments in the world’s largest EV market fall 19% from a year ago. Tesla cuts prices for Model 3 and Model Y in China,NEGATIVE,0.9983276724815369,https://finance.yahoo.com/news/tesla-stock-tumbles-7-as-shipments-slump-new-price-cuts-announced-in-china-210846757.html
TSLA,"Tesla to raise Model Y price by $1,000 on April 1.",POSITIVE,0.6840000152587891,https://finance.yahoo.com/video/tesla-ceo-elon-musk-teases-144750471.html
TSLA,Tesla has been the worst-performing stock in the S&P 500 on a year-to-date basis.,NEGATIVE,0.9997729659080505,https://finance.yahoo.com/news/amazon-vs-tesla-stock-better-160057955.html
TSLA,Shares of the electric-car maker are up more than 50% this year.,POSITIVE,0.9960147142410278,https://finance.yahoo.com/news/great-news-tesla-stock-investors-205603973.html
TSLA,Lower prices on Model 3 and Y products have translated to slower revenue growth.,NEGATIVE,0.9997296929359436,https://finance.yahoo.com/news/where-tesla-stock-3-years-121600991.html
TSLA,"Nvidia, Tesla fall after Wells Fargo downgrades. DollarTree to close nearly 1,000 stores, take charge of $1 billion",NEGATIVE,0.998216450214386,https://finance.yahoo.com/news/live/stock-market-today-nvidia-tesla-drag-tech-stocks-lower-as-sp-500-pulls-back-from-record-200209612.html
TSLA,"EV maker cuts price target, cites near-term challenges. PepsiCo shares on the rise after Morgan Stanley upgrades to Overweight",NEGATIVE,0.9773924946784973,https://finance.yahoo.com/video/tesla-pepsico-hashicorp-trending-tickers-150049826.html
TSLA,Gerber Kawasaki Wealth & Investment Management is a long-time Tesla investor.,POSITIVE,0.9955580830574036,https://finance.yahoo.com/video/tesla-ceo-elon-musk-hurting-165507347.html
TSLA,Energy infrastructure giant Enbridge has a market cap of $103 billion. Could Enbridge stock be worth more than Tesla by 2026?,NEGATIVE,0.9865933060646057,https://ca.finance.yahoo.com/news/enbridge-stock-worth-more-tesla-133000196.html
TSLA,Shares of electric-vehicle maker fall 4.5% after Wells Fargo’s Langan forecast. Musk has said the company can’t keep up with demand,NEGATIVE,0.9996494054794312,https://finance.yahoo.com/news/tesla-growth-company-no-growth-130559327.html
TSLA,Your information may be shared with third parties.,NEGATIVE,0.9903545379638672,https://www.google.com/search?q%3Dyahoo%2Bfinance%2BTSLA%26tbm%3Dnws%26pccc%3D1
BTC,MicroStrategy Executive Chairman Michael Saylor says the cryptocurrency is the winner.,POSITIVE,0.9994248151779175,https://finance.yahoo.com/video/bitcoin-best-investment-asset-michael-204653205.html
BTC,"Standard Chartered, Fundstrat, VanEck all have targets. Some on Wall Street say it’s difficult to estimate future price",NEGATIVE,0.9989762306213379,https://finance.yahoo.com/news/bitcoin-to-350000-bulls-say-the-current-rally-is-just-the-beginning-184753964.html
BTC,"MicroStrategy’s position is up nearly 100%, creating $6.2 billion. Bitcoin supply is growing but at a decreasing rate",POSITIVE,0.6712822914123535,https://finance.yahoo.com/news/does-microstrategy-now-own-1-140012540.html
BTC,"On this week's show, we looked at how crypto-adjacent stocks have reacted to the rally.",NEGATIVE,0.9847748875617981,https://finance.yahoo.com/video/bitcoin-spikes-above-70k-record-160821093.html
BTC,Biggest gainers and losers on the show this week are listed.,NEGATIVE,0.9909721612930298,https://finance.yahoo.com/video/bitcoin-sinks-stocks-wrap-busy-113024393.html
BTC,Pantera Capital Portfolio Manager and Crypto Asset Manager Cosmo Jiang.,POSITIVE,0.5877715349197388,https://finance.yahoo.com/video/bitcoins-rally-proof-very-sustainable-152804371.html
BTC,Bitcoin briefly hits record high as China iPhone sales slump.,NEGATIVE,0.9884768724441528,https://finance.yahoo.com/news/stock-market-today-nasdaq-leads-stock-slide-bitcoin-tumbles-after-new-record-210041125.html
BTC,"Halvings occur every four years after 210,000 blocks are created",NEGATIVE,0.9876707792282104,https://finance.yahoo.com/news/bitcoin-halving-change-crypto-again-194631760.html
BTC,Stitch Fix posts wider-than-expected loss; AT&T upgrades to Outperform.,NEGATIVE,0.9920054078102112,https://finance.yahoo.com/video/bitcoins-high-stitch-fix-t-153622090.html
BTC,Your information may be shared with third parties.,NEGATIVE,0.9903545379638672,https://www.google.com/search?q%3Dyahoo%2Bfinance%2BBTC%26tbm%3Dnws%26pccc%3D1
BTC,Mizuho's Dolev warns investors to stay away from crypto investing.,NEGATIVE,0.9644929766654968,https://finance.yahoo.com/video/bitcoin-rally-investors-buy-reinvigorated-213231008.html
